,RefId,SqlTaskData,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,File_path
456,Package\SEQ - ARBalance\SQL - Get BaseFiscalWeekNumbers," SELECT COALESCE(MIN(FiscalWeekEndDate),'9999-12-31') FROM dbo.BaseWeeklyMeasure(NOLOCK) WHERE BaseCreatedDate > ? AND SourceSystem = ?",1,1,0,0,0,0,1
457,Package\SEQ - ARBalance\SQL - Get FiscalWeekNumbers,"SELECT FiscalWeekEndDate AS FiscalWeekEndDateRange 
FROM DimDate(NOLOCK)
WHERE FiscalWeekEndDate >= ?
AND FiscalWeekStartDate < ?
GROUP BY FiscalWeekEndDate
ORDER BY FiscalWeekEndDate",1,1,0,0,0,0,1
458,Package\SEQ - ARBalance\SQL - Get Last Processed Date from EDWETLBatchControl,"IF EXISTS
(SELECT 1
FROM ETLBatchControl(NOLOCK)
WHERE EventName = ?)

BEGIN
 (SELECT COALESCE(LastProcessedDate,'19000101') AS  LastProcessedDate 
 FROM ETLBatchControl(NOLOCK)
 WHERE EventName = ?)

END

ELSE 

BEGIN
 INSERT INTO ETLBatchControl(EventName, LastProcessedDate, Status) VALUES
  (?, NULL, NULL);

SELECT '1900-01-01' AS  LastProcessedDate;
END",1,1,0,0,0,0,1
459,Package\SEQ - ARBalance\SQL - Update Last Processed Date in ETLBatchControl,"UPDATE ETLBatchControl
SET LastProcessedDate = ?,
Status = 'Success'
WHERE EventName = ?",1,1,0,0,0,0,1
460,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalUpdateDate DATE = ?

    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalUpdateDate  and EventName='Anniversary';
  
    SELECT @@ROWCOUNT AS DeleteCount ;",1,1,0,0,0,0,1
461,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeAnniversaryEventUpdates', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
462,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
463,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN where Eventname='Anniversary'
 and Fulldate= ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
464,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalDate DATE = ?
DECLARE @CurrentDate DATE = ?

DECLARE @DeleteCount INT = ?;
DECLARE @ISOverride BIT = ?

IF @ISOverride = 1
 BEGIN
  DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate and EventName='Anniversary';

  SET @DeleteCount = (SELECT @@ROWCOUNT );
  SELECT @DeleteCount AS DeleteCount;
 END 
ELSE 
 BEGIN
    
  
        
  /* Delete if data exists before loading during the reload */
  
  IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeEventBN WHERE FullDate = @FiscalDate and EventName='Anniversary'))
   BEGIN
    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate  and EventName='Anniversary';
  
    SET @DeleteCount = (SELECT @@ROWCOUNT);
   END
  ELSE 
    
  SET @DeleteCount = (SELECT @@ROWCOUNT);
  SELECT @DeleteCount AS DeleteCount;
 END",1,1,0,0,0,0,1
465,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeAnniversaryEvent', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
466,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
467,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN
WHERE InsertAuditID = ? AND EventName='Anniversary';

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
468,Package\SEQ - Anniversay Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get List of days to Process Updates,"With 
PersonID
AS 
(
select person_id from  hr_base..PER_PERIODS_OF_SERVICE_B0History with (nolock) 
 WHERE  CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time')))=CAST(? as date)  and  adjusted_svc_date is not null
),
OldDates
AS
(
select left((FullDate),4) [Year],right((FullDate),5)[Month],personid
from hr_base..BaseEmployeeEventBN with (nolock) 
where EventName='Anniversary'
 and personid in 
 (select person_id from  PersonID)

),

NewDates
AS
(
select left((b.FullDate),4) [Year],right((p.adjusted_svc_date),5)[Month],personid
from hr_base..BaseEmployeeEventBN b with (nolock)  join 
hr_base..PER_PERIODS_OF_SERVICE_B0 p with (nolock) on  b.PersonID=p.person_id
where EventName='Anniversary'
 and personid in 
 (select person_id from  PersonID)
 )
select cast([year]+'-'+[Month] as date)  FullUpdateDate from OldDates  where [year] is not null and [Month] is not null  AND [Month]<>'02-29' AND  [Year]>=format(GETDATE(), 'yyyy')-7
Union
select cast([year]+'-'+[Month]  as date) FullUpdateDate from NewDates  where [year] is not null and [Month] is not null  AND [Month]<>'02-29' AND  [Year]>=format(GETDATE(), 'yyyy')-7",1,1,0,0,0,0,1
469,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully,"/* Get Last Fiscal Date processed successfully from AuditLog */

DECLARE @LastProcessedFiscalDate DATE;
DECLARE @FullDate DATE = (SELECT MAX(FullDate) FROM dbo.BaseEmployeeEventBN(NOLOCK) WHERE EventName='Anniversary');

WITH LatestJobAuditByTaskName AS (
   SELECT TaskName, MAX(AuditId) AS LatestJobAudit
      FROM dbo.AuditLog (NOLOCK)
      WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeAnniversaryEvent') AND IsOverride = 0
      GROUP BY TaskName)

SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT CASE WHEN @FullDate IS NULL THEN ?
  ELSE ISNULL(@LastProcessedFiscalDate, '1900-01-01') 
    END AS LastProcessedFiscalDate;  ",1,1,0,0,0,0,1
470,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully during Override,"/* Get Last Fiscal Date processed successfully from AuditLog for override only */

DECLARE @BatchOverrideID BIGINT = ?;
DECLARE @NewExecutionID VARCHAR(300) = ?;
DECLARE @ExecutionIDS TABLE (ExecutionID VARCHAR(300));
DECLARE @LastProcessedFiscalDate DATE;

IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID)
BEGIN 
 INSERT INTO dbo.ETLBatchOverrideExecutions (BatchOverrideID, ExecutionID) VALUES(@BatchOverrideID, @NewExecutionID )
END 
ELSE
 INSERT INTO @ExecutionIDS 
SELECT COALESCE(ExecutionID, '' )ExecutionID FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID;

WITH LatestJobAuditByTaskName AS (
SELECT TaskName, MAX(AuditId) AS LatestJobAudit
FROM dbo.AuditLog (NOLOCK)a
JOIN @ExecutionIDS e ON a.ExecutionID = e.ExecutionID
WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeAnniversaryEvent') AND IsOverride = 1 
      GROUP BY TaskName)



SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT ISNULL(@LastProcessedFiscalDate, '1900-01-01') AS LastProcessedFiscalDate
",1,1,0,0,0,0,1
471,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get List of Days to Process for override,"DECLARE @OverrideStartDate DATE = ?;
DECLARE @OverrideEndDate DATE = ?;
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE); 
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @Weekday VARCHAR(15) = (SELECT DATENAME(WEEKDAY, @OverrideEndDate));
DECLARE @FiscalWeekStartDate DATE = (SELECT FiscalWeekStartDate FROM dbo.DimDate WHERE FullDate = @CurrentDate)

IF (@Weekday <> 'Sunday' AND @OverrideEndDate > @FiscalWeekStartDate)
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
 END 
ELSE 
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate BETWEEN @OverrideStartDate AND @OverrideEndDate
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    ORDER BY FullDate 
   END
 END ",1,1,0,0,0,0,1
472,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get List of days to Process,"DECLARE @StartDate DATE = (SELECT CASE WHEN FullDate > FiscalWeekStartDate THEN DATEADD(DAY, 7, FiscalWeekStartDate)
            ELSE FiscalWeekStartDate 
          END AS FiscalWeekStartDate
         FROM dbo.DimDate WHERE FullDate = ?)
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE);


IF (@LastProcessedFiscalDate IS NULL) 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE FullDate BETWEEN  @StartDate AND @CurrentDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate

 END
ELSE 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE (FullDate BETWEEN  @StartDate AND @CurrentDate)
  AND FullDate > @LastProcessedFiscalDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate
 END",1,1,0,0,0,0,1
473,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get LoadStartDate,"IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeAnniversaryEventBN')
 BEGIN
  INSERT INTO dbo.ETLBatchControl (TableName,LastProcessedDate) VALUES ('BaseEmployeeAnniversaryEventBN',?)
 END


DECLARE @LastProcessedDate DATETIME = (SELECT LastProcessedDate FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeAnniversaryEventBN');
DECLARE @BaseCreatedDate DATETIME = (SELECT MAX(BaseCreatedDate) FROM dbo.BaseEmployeeEventBN where eventname='Anniversary') ;

IF @LastProcessedDate IS NULL OR @BaseCreatedDate IS NULL
SET @LastProcessedDate = ?;

SELECT @LastProcessedDate AS LoadStartDate;",1,1,0,0,0,0,1
474,Package\SEQ - Anniversay Event\SEQ - Get List of FiscalDates to process\SQL - Get Start End Date while Overriding Batch,"DECLARE @OverrideStartDate DATE;
DECLARE @OverrideEndDate DATE;
DECLARE @BatchOverrideID BIGINT;
DECLARE @IsOverride BIT;
DECLARE @PackageName VARCHAR(50) = 'BaseEmployeeAnniversaryEventBN';

IF EXISTS
(
    SELECT 1
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
)
BEGIN
    SELECT TOP 1
           @BatchOverrideID = BatchOverrideID,
           @OverrideStartDate = OverrideStartDate,
           @OverrideEndDate = OverrideEndDate
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
    ORDER BY CreatedDate DESC;
    SET @IsOverride = 1;
END;
ELSE
BEGIN
    SET @OverrideStartDate =
    (
        SELECT LastProcessedDate
        FROM dbo.ETLBatchControl
        WHERE TableName = @PackageName
    );
    SET @OverrideEndDate = GETDATE();
    SET @IsOverride = 0;
END;
SELECT @BatchOverrideID AS BatchOverrideID,
       @OverrideStartDate AS OverrideStartDate,
       @OverrideEndDate AS OverrideEndDate,
       @IsOverride AS IsOverride;
",1,1,0,0,0,0,1
475,Package\SEQ - Anniversay Event\SEQ - Update Parent Audit Log\SQL - Update ETLBatchOverride,"UPDATE dbo.ETLBatchOverride
SET IsActive = 0
         , LastProcessedDate = ?
WHERE TaskName = 'BaseEmployeeAnniversaryEventBN'
AND IsActive = 1",1,1,0,0,0,0,1
476,Package\SEQ - Anniversay Event\SEQ - Update Parent Audit Log\SQL - Update LastProcessed Date,"UPDATE dbo.ETLBatchControl
SET LastProcessedDate = ?
, Status = 'Success'
WHERE TableName = 'BaseEmployeeAnniversaryEventBN';",1,1,0,0,0,0,1
477,Package\SEQ - Base Data Load\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);
DECLARE @Day VARCHAR(20) = (SELECT DATENAME(WEEKDAY, @FiscalDate ) );

IF @Day = 'Sunday' 
	BEGIN
		SET @BatchSplitByName = 'FiscalWeekDate'
	END
ELSE 
	SET @BatchSplitByName = 'FiscalDate'

EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, ?, ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
478,Package\SEQ - Base Data Load\Foreach Loop Container\SQL - Delete Previous Day Records or Delete if exists,"DECLARE @FiscalDate DATE = ?
DECLARE @CurrentDate DATE = ?
DECLARE @PreviousWeek DATE = (SELECT DATEADD(week, (DATEDIFF(week,-1,@FiscalDate)),-1));
DECLARE @ReloadDate DATE = (SELECT DATEADD(DAY, -365, @CurrentDate));
DECLARE @DeleteCount INT = ?;
DECLARE @ISOverride BIT = ?

IF @ISOverride = 1
	BEGIN
		DELETE FROM dbo.BaseEmployeeCensusBN WHERE FullDate =  @FiscalDate;

		SET @DeleteCount = (SELECT @@ROWCOUNT );
		SELECT @DeleteCount AS DeleteCount;
	END 
ELSE 
	BEGIN
    
		/* Delete records more than one year */
		
		DELETE FROM dbo.BaseEmployeeCensusBN WHERE FullDate < @ReloadDate;
		
		SET @DeleteCount = (SELECT @@ROWCOUNT);
		
		
		/* Delete previous day record */
		
		IF @FiscalDate = @CurrentDate
			BEGIN 
					IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeCensusBN ))
						BEGIN
							DELETE FROM dbo.BaseEmployeeCensusBN WHERE FullDate > @PreviousWeek;
					
							SET @DeleteCount = (SELECT @@ROWCOUNT + @DeleteCount );
						END
			END
		ELSE 
			SET @DeleteCount = (SELECT 0 + @DeleteCount) ;
		
			   	 
		/* Delete if data exists before loading during the reload */
		
		IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeCensusBN WHERE FullDate = @FiscalDate))
			BEGIN
				DELETE FROM dbo.BaseEmployeeCensusBN WHERE FullDate =  @FiscalDate;
		
				SET @DeleteCount = (SELECT @@ROWCOUNT + @DeleteCount);
			END
		ELSE 
				SET @DeleteCount = (SELECT 0 + @DeleteCount);
		
		SELECT @DeleteCount AS DeleteCount;
	END",1,1,0,0,0,0,1
479,Package\SEQ - Base Data Load\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
480,Package\SEQ - Base Data Load\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeCensusBN
WHERE InsertAuditID = ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
481,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalUpdateDate DATE = ?

    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalUpdateDate  and EventName='Birthday';
  
    SELECT @@ROWCOUNT AS DeleteCount ;",1,1,0,0,0,0,1
482,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeBirthdayEventUpdates', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
483,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
484,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN where Eventname='Birthday'
 and Fulldate= ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
485,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalDate DATE = ?
DECLARE @CurrentDate DATE = ?

DECLARE @DeleteCount INT = ?;
DECLARE @ISOverride BIT = ?

IF @ISOverride = 1
 BEGIN
  DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate and EventName='Birthday';

  SET @DeleteCount = (SELECT @@ROWCOUNT );
  SELECT @DeleteCount AS DeleteCount;
 END 
ELSE 
 BEGIN
    
  
        
  /* Delete if data exists before loading during the reload */
  
  IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeEventBN WHERE FullDate = @FiscalDate and EventName='Birthday'))
   BEGIN
    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate  and EventName='Birthday';
  
    SET @DeleteCount = (SELECT @@ROWCOUNT);
   END
  ELSE 
    
  SET @DeleteCount = (SELECT @@ROWCOUNT);
  SELECT @DeleteCount AS DeleteCount;
 END",1,1,0,0,0,0,1
486,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeBirthdayEvent', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
487,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
488,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN
WHERE InsertAuditID = ? AND EventName='Birthday';

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
489,Package\SEQ - Birthday Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get List of days to Process Updates,"With 
PersonID
AS 
(
select person_id from  hr_base..PER_ALL_PEOPLE_F_B0History with (nolock) 
 WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time')))=CAST(? as date)  and  date_of_birth is not null
),
OldDates
AS
(
select left((FullDate),4) [Year],right((FullDate),5)[Month],personid
from hr_base..BaseEmployeeEventBN with (nolock)  
where EventName='Birthday'
 and personid in 
 (select person_id from  PersonID)

),

NewDates
AS
(
select left((b.FullDate),4) [Year],right((p.date_of_birth),5)[Month],personid
from hr_base..BaseEmployeeEventBN b with (nolock) join 
hr_base..PER_ALL_PEOPLE_F_B0 p with (nolock) on  b.PersonID=p.person_id
where EventName='Birthday'
 and personid in 
 (select person_id from  PersonID)
 )
select cast([year]+'-'+[Month] as date)  FullUpdateDate from OldDates  where [year] is not null and [Month] is not null   AND [Month]<>'02-29'  AND  [Year]>=format(GETDATE(), 'yyyy')-7
Union
select cast([year]+'-'+[Month]  as date) FullUpdateDate from NewDates  where [year] is not null and [Month] is not null  AND [Month]<>'02-29'  AND  [Year]>=format(GETDATE(), 'yyyy')-7",1,1,0,0,0,0,1
490,Package\SEQ - Birthday Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully,"/* Get Last Fiscal Date processed successfully from AuditLog */

DECLARE @LastProcessedFiscalDate DATE;
DECLARE @FullDate DATE = (SELECT MAX(FullDate) FROM dbo.BaseEmployeeEventBN(NOLOCK) WHERE EventName='Birthday');

WITH LatestJobAuditByTaskName AS (
   SELECT TaskName, MAX(AuditId) AS LatestJobAudit
      FROM dbo.AuditLog (NOLOCK)
      WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeBirthdayEvent') AND IsOverride = 0
      GROUP BY TaskName)

SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT CASE WHEN @FullDate IS NULL THEN ?
  ELSE ISNULL(@LastProcessedFiscalDate, '1900-01-01') 
    END AS LastProcessedFiscalDate;  ",1,1,0,0,0,0,1
491,Package\SEQ - Birthday Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully during Override,"/* Get Last Fiscal Date processed successfully from AuditLog for override only */

DECLARE @BatchOverrideID BIGINT = ?;
DECLARE @NewExecutionID VARCHAR(300) = ?;
DECLARE @ExecutionIDS TABLE (ExecutionID VARCHAR(300));
DECLARE @LastProcessedFiscalDate DATE;

IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID)
BEGIN 
 INSERT INTO dbo.ETLBatchOverrideExecutions (BatchOverrideID, ExecutionID) VALUES(@BatchOverrideID, @NewExecutionID )
END 
ELSE
 INSERT INTO @ExecutionIDS 
SELECT COALESCE(ExecutionID, '' )ExecutionID FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID;

WITH LatestJobAuditByTaskName AS (
SELECT TaskName, MAX(AuditId) AS LatestJobAudit
FROM dbo.AuditLog (NOLOCK)a
JOIN @ExecutionIDS e ON a.ExecutionID = e.ExecutionID
WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeBirthdayEventBN') AND IsOverride = 1 
      GROUP BY TaskName)



SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT ISNULL(@LastProcessedFiscalDate, '1900-01-01') AS LastProcessedFiscalDate
",1,1,0,0,0,0,1
492,Package\SEQ - Birthday Event\SEQ - Get List of FiscalDates to process\SQL - Get List of Days to Process for override,"DECLARE @OverrideStartDate DATE = ?;
DECLARE @OverrideEndDate DATE = ?;
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE); 
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @Weekday VARCHAR(15) = (SELECT DATENAME(WEEKDAY, @OverrideEndDate));
DECLARE @FiscalWeekStartDate DATE = (SELECT FiscalWeekStartDate FROM dbo.DimDate WHERE FullDate = @CurrentDate)

IF (@Weekday <> 'Sunday' AND @OverrideEndDate > @FiscalWeekStartDate)
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
 END 
ELSE 
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate BETWEEN @OverrideStartDate AND @OverrideEndDate
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    ORDER BY FullDate 
   END
 END ",1,1,0,0,0,0,1
493,Package\SEQ - Birthday Event\SEQ - Get List of FiscalDates to process\SQL - Get List of days to Process,"DECLARE @StartDate DATE = (SELECT CASE WHEN FullDate > FiscalWeekStartDate THEN DATEADD(DAY, 7, FiscalWeekStartDate)
            ELSE FiscalWeekStartDate 
          END AS FiscalWeekStartDate
         FROM dbo.DimDate WHERE FullDate = ?)
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE);


IF (@LastProcessedFiscalDate IS NULL) 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE FullDate BETWEEN  @StartDate AND @CurrentDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate

 END
ELSE 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE (FullDate BETWEEN  @StartDate AND @CurrentDate)
  AND FullDate > @LastProcessedFiscalDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate
 END",1,1,0,0,0,0,1
